Season,Lg,Tm,year,W,L,Age,Wt.,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,oFG,oFGA,oFG%,o3P,o3PA,o3P%,o2P,o2PA,o2P%,oFT,oFTA,oFT%,oORB,oDRB,oTRB,oAST,oSTL,oBLK,oTOV,oPF,oPTS,Playoffs
2010-11,NBA,DET,27,-0.849174036,0.849174036,0.322776225,-0.405606839,0.041338837,-0.042685386,0.093909951,-0.4517259,-0.78865868,1.02267366,0.420949776,0.63819517,-0.51692268,-1.093859694,-0.880087883,-0.988174965,0.428746463,-2.149368365,-1.70505836,-0.291454879,-0.026105716,-1.44845848,-1.257727408,-0.712784772,-0.642839177,0.357649584,-1.215908482,1.909921836,-0.079626385,-0.137826084,-0.001987895,0.418344156,-1.048588597,2.286315042,-0.197652573,-0.233850039,0.243974757,-0.402457246,-0.30964018,-0.416623827,1.173292898,-0.6751786,-0.338930955,-0.143062562,-1.809220896,0.21846336,0
2010-11,NBA,GSW,27,-0.385988198,0.385988198,-0.741321213,-2.043634489,1.824076279,1.819949647,0.168049367,1.318858032,0.957449099,1.851868534,0.301248417,0.357014388,-0.215216847,-1.668567065,-1.826597492,-0.086418343,0.600245048,-1.067925162,-0.541126304,0.745926902,2.19288014,0.216436325,0.356468191,1.120090349,0.968454846,0.793364812,0.615748526,0.590339476,0.622959361,0.831263587,-0.001987895,0.593464965,0.072316455,0.885230615,1.800357108,1.633585538,1.170461293,2.484736006,1.2522616,2.058967027,2.084167238,1.398204504,-0.725054828,1.853159283,-2.188777727,1.279571109,0
2010-11,NBA,HOU,27,0.154395279,-0.154395279,-0.049657879,-1.575626589,1.126483367,1.509510475,-0.350926543,1.25075865,1.306670655,0.556251544,-0.237407696,-0.154223398,-0.094534514,0.975086841,0.514768382,1.41650936,0.685994341,0.419059241,0.867844079,1.709209985,-0.287162875,-0.616011078,-0.753291283,-0.625505005,1.597866573,1.392473249,1.512091318,0.65979118,-1.344280727,-1.817581514,-0.001987895,2.111178642,2.422601241,0.312059713,-0.004296797,-0.284321271,1.633704561,0.909903324,0.512413388,0.851361733,-0.453268424,-0.196705576,0.819440664,-0.542306931,0.657898503,0.863450423,0
2010-11,NBA,IND,27,-0.308790559,0.308790559,-0.36888711,0.062401061,-0.501233428,0.616997855,-1.24059953,0.433566066,0.637329339,-0.117469291,-0.77606381,-0.154223398,-0.999652012,0.457850207,0.215870611,0.702618701,0.171498585,1.297731843,1.296661152,-1.402935359,-0.287162875,1.215373208,1.163565991,0.858251046,0.062101958,0.139791971,0.849577081,-0.65979118,-0.360660683,-0.396249997,0.057649538,0.243223348,1.01243037,-0.897967746,0.70467438,0.977459525,-1.238403701,0.64743121,1.170056243,1.153263056,-0.713518235,0.281767448,1.07685658,-0.342684747,0.657898503,0.280881463,1
2010-11,NBA,LAC,27,-0.694778757,0.694778757,-1.060550445,2.402440561,-0.346212781,-0.314319662,-0.128508296,-0.11122899,0.142598802,-0.946664165,-0.177557017,-0.333156623,0.327853651,0.170496522,1.162380219,-2.115370742,0.600245048,0.01351804,0.439027005,0.449532108,-0.287162875,0.049946844,2.172438241,0.33457244,-0.240015671,-0.078065643,0.148091418,-0.243080961,0.903993659,0.960475543,0.415474137,-0.457259888,-0.397740502,-0.197425533,1.155837856,1.027930756,0.707218025,0.253723039,-0.885077678,-0.537384356,0.522668369,1.079222488,0.047192918,-0.542306931,1.322122957,0.468135772,0
2010-11,NBA,LAL,27,1.235162234,-1.235162234,1.918922381,0.296405011,0.661421425,0.461778269,0.316328198,-0.043129608,0.026191617,-0.22111865,0.600501813,0.28032872,0.388194818,0.113025785,-0.132843455,0.589899123,1.028991511,0.959780842,1.602959061,0.375433409,-0.026105716,0.382925805,-1.156840183,-1.498302681,0.490101933,-0.295923257,1.083405635,-1.493211617,0.482442211,1.477323367,-1.373648854,-0.515633491,0.180791137,-1.152710369,-2.195662253,-2.252699312,0.151326103,1.697319665,-0.967283035,0.066418291,0.522668369,-0.356196584,-0.467638913,-0.642118023,-0.00632595,-0.863450423,2
2010-11,NBA,MEM,27,0.385988198,-0.385988198,-0.741321213,1.232420811,1.359014337,0.655802751,0.909443523,-1.813713541,-1.952730533,-1.153962883,2.695275588,2.146346638,0.267512485,-0.289269375,-0.08302716,-0.499723461,0.771743633,-0.865154562,-0.234828395,-0.661948372,2.714994459,0.882394247,-0.248855158,0.072733137,0.087278427,-0.568245274,-0.826194225,-0.104177555,1.044510808,0.895869565,0.654023869,-1.040995917,-1.265537962,-0.070054221,-0.326556423,-0.284321271,-0.219268511,0.122486982,-1.131693749,-0.778905415,-0.323143518,0.281767448,1.720396368,2.452025836,0.657898503,-0.405717669,2
2010-11,NBA,MIA,27,1.312359874,-1.312359874,1.280463919,0.998416861,-0.191192134,-1.711295937,1.650837679,0.161168538,-0.00291018,0.711725583,-0.297258376,-1.125575191,1.655359315,1.664735686,1.760175762,0.214167198,-1.114740803,1.365322043,0.439027005,-1.106540564,-0.939805774,0.549415286,-0.349742383,-0.276385934,0.641160747,-1.221818115,-0.202651414,-1.701566726,0.341925062,0.831263587,-0.777274524,-1.449611138,-0.687006322,-1.598509959,-0.391008348,-0.132907575,-1.794295622,-0.533693302,-1.542720533,-1.322327798,-0.908705594,-0.515687592,-2.398258278,-1.041362392,1.037455334,-1.029898697,4
2010-11,NBA,MIL,27,-0.463185838,0.463185838,0.056751865,-1.107618689,-2.283970871,-0.547149041,-2.130272517,-0.383626518,-0.23572455,-0.739365446,-1.434421282,-0.154223398,-2.025451844,-0.691564534,-0.730638998,-0.236711113,-0.34299717,-0.18925256,-0.357347559,-1.995724948,0.234951444,0.049946844,-0.753291283,-0.189106166,-1.926839101,-1.439675728,-1.527679888,-0.798694586,-1.625315025,-1.30073369,-1.433286287,-0.924248711,-0.650848095,-0.706910779,-0.197652573,-0.334792503,0.614569371,-0.927401473,1.334466957,0.549460409,-0.843643141,-1.791615657,-0.081515039,0.954859452,-0.00632595,-1.425213349,0
2010-11,NBA,MIN,27,-1.852743352,1.852743352,-1.48618942,0.296405011,0.351380131,1.664730061,-1.314738945,0.501665448,0.31720958,1.02267366,-0.177557017,0.842690284,-1.723746011,-0.059386426,-0.132843455,0.176594005,1.972233729,0.486649441,1.847997389,-1.032441866,-0.156634296,0.382925805,2.77776159,1.381929652,0.389396056,1.174615635,1.161348486,0.65979118,1.887613703,1.800353258,0.952211034,0.476717759,0.072316455,0.757859303,1.607001332,1.431700611,1.3557586,0.253723039,0.759029459,0.730601203,2.149229691,3.471587609,0.819440664,0.156370714,0.183452465,1.695691795,0
2010-11,NBA,NOH,27,0.385988198,-0.385988198,-0.156067622,-0.873614739,-1.043805693,-1.168027386,0.019770536,-0.724123428,-0.875964069,0.193478787,-0.177557017,-0.000852062,-0.335899181,-0.519152323,-0.631006407,0.063874427,-0.771743633,-0.256842761,-0.786164632,-0.661948372,0.365480023,-0.782500558,-1.257727408,0.247292672,-1.171545028,-1.167353711,-1.683565591,-0.104177555,0.482442211,0.637445652,-0.061625328,-1.391237535,-1.916386057,0.184688402,-1.0355276,-1.192803444,0.614569371,-1.977289928,-0.391845537,-1.261947533,-0.193018612,-1.951106665,-0.081515039,0.256181807,-0.290993573,-1.154734903,1
2010-11,NBA,NYK,27,0.07719764,-0.07719764,-0.688116341,0.296405011,0.816442072,0.966241924,-0.128508296,1.93175247,2.150622748,0.608076223,-1.075317206,-1.227822748,0.508877151,1.147499052,0.564584677,1.717094901,-0.514495755,-0.256842761,-0.541126304,-0.069158783,0.365480023,1.548352169,-0.551516833,0.509131975,1.748925388,1.229080039,1.005462783,0.937597992,0.060890764,-0.267038041,0.832936168,1.293948201,1.084746824,0.757859303,0.962482081,1.027930756,-0.126619857,1.172375437,1.49887767,1.575924909,-0.648455782,-0.356196584,-0.59634687,0.954859452,0.088563257,1.279571109,1
2010-11,NBA,OKC,27,1.080766955,-1.080766955,-1.539394291,-0.171602889,0.11884916,-0.236709869,0.390467614,-0.383626518,-0.264826347,-0.480242048,0.420949776,0.075833606,0.448535985,3.158974851,2.457603894,2.243119597,0.085749293,0.892190642,0.867844079,-0.81014577,0.887594342,1.714841649,-0.147967933,1.46920942,1.320925413,0.466578391,0.771634229,-0.034725852,-0.782212131,-1.106915755,0.176924405,0.826959377,1.337854417,-0.3884825,0.253510904,0.57368967,-1.794295622,0.64743121,-1.049488392,-0.477004091,-0.388205971,-0.196705576,-0.725054828,-0.242873654,0.752787711,0.301687497,3
2010-11,NBA,ORL,27,0.849174036,-0.849174036,0.535595712,-0.171602889,-0.96629537,-1.168027386,0.168049367,1.999851852,2.208826341,0.504426864,-2.451882829,-2.735974216,1.172629983,-0.519152323,0.614400972,-2.678968631,-0.34299717,1.500502443,1.112882406,-1.106540564,-0.809277195,-0.283032117,0.659129866,-0.625505005,-0.088956857,-1.276282518,-0.436479968,-1.56266332,-0.220143534,-0.008614128,-0.479087359,-1.274490329,-0.397740502,-1.662195615,-0.648816049,-0.334792503,-1.886944276,-1.452345701,-0.474050894,-1.020426474,-0.908705594,0.12227644,-1.368594616,-0.342684747,1.037455334,-1.217153006,1
2010-11,NBA,PHI,27,0,0,-1.007345573,-0.405606839,0.661421425,0.539388062,0.168049367,-0.724123428,-0.817760477,-0.065644611,1.139157927,1.072747288,-0.154875681,-0.691564534,-0.880087883,0.25174039,-0.428746463,0.621829841,0.25524826,0.8941243,0.365480023,-0.948990039,-1.257727408,-1.149183611,-0.139309795,-0.404852064,-0.085737137,-0.520887773,-1.063246429,-0.783885865,-1.075461689,0.009728936,0.361582275,-0.452168156,0.060155128,-0.082436344,0.892515332,-0.271221189,1.087850886,0.670220938,0.002168746,-0.356196584,-0.338930955,-0.04325147,-1.809220896,-0.426523703,1
2010-11,NBA,PHO,27,-0.07719764,0.07719764,1.59969315,0.530408961,1.591545308,0.888632131,0.835304107,1.386957414,1.335772451,1.07449834,-0.057855659,-0.614337405,1.05194765,-0.346740112,-0.381924931,-0.161564728,-0.771743633,-0.18925256,-0.72490505,1.635111286,-0.939805774,-0.782500558,0.053806517,-0.363665702,1.371278351,1.71925967,1.706948446,0.937597992,0.903993659,0.960475543,0.534749003,1.410695407,1.048588597,0.948916271,-0.326556423,-0.183378807,-0.867809086,1.434847551,1.49887767,1.757065704,0.978105539,0.91973148,-0.725054828,0.256181807,0.468120088,1.321183177,0
2010-11,NBA,POR,27,0.540383478,-0.540383478,0.056751865,-1.107618689,-0.96629537,-0.275514765,-0.869902452,-0.11122899,0.084395209,-0.583891407,-0.656362451,-0.282032844,-0.637605013,-0.346740112,-0.979720474,1.529228938,1.028991511,-2.216958565,-1.276241287,-0.21735618,0.887594342,-0.782500558,-1.257727408,-1.236463378,-0.819074461,-1.003960501,-2.112251274,0.590339476,0.060890764,-0.267038041,0.534749003,-1.040995917,-1.771753147,0.630487992,-0.713267974,-0.789033589,0.336623411,-0.402457246,-1.131693749,-1.020426474,-1.49426767,-0.6751786,-0.982470743,1.453914914,0.563009296,-0.988286629,1
2010-11,NBA,SAC,27,-1.312359874,1.312359874,-0.954140701,1.934432661,0.738931749,1.509510475,-0.721623621,-0.860322192,-0.701353291,-1.102138203,1.318709965,1.609546963,-0.758287346,-0.519152323,-0.08302716,-1.100894543,1.886484437,0.21628864,1.541699479,-0.81014577,0.104422864,-0.116542636,1.869776566,1.120090349,-0.038603918,1.392473249,0.771634229,1.354308211,-0.782212131,-0.977703799,-0.180900194,1.819310627,1.265537962,1.331030205,0.511318604,0.523218438,-0.126619857,-0.402457246,0.101386604,-0.114722503,0.132293652,1.238713496,1.07685658,0.455803991,0.278341673,1.071510766,0
2010-11,NBA,SAS,27,1.543952793,-1.543952793,1.174054175,-0.405606839,0.893952396,-0.159100076,1.206001185,1.318858032,0.899245506,2.110991932,-0.476810414,-0.869956298,0.931265317,-0.059386426,-0.08302716,0.139020813,-0.685994341,0.824600442,0.316507842,0.671828204,-0.026105716,-0.616011078,-0.854178508,-1.498302681,1.043984253,0.466578391,0.966491358,-0.173629258,-0.92272928,-1.365339668,0.534749003,0.88533298,1.627120237,-0.643225123,-1.744498777,-1.848929457,0.243974757,-0.139985132,-0.06302411,-0.114722503,-0.648455782,-0.6751786,-0.338930955,-0.841740208,-0.00632595,-0.322493532,1
2010-11,NBA,TOR,27,-1.466755153,1.466755153,-1.113755316,-0.171602889,0.816442072,0.461778269,0.464607029,-1.541316013,-1.370694607,-2.086807116,1.977067437,1.507299406,0.388194818,-0.231798638,-0.132843455,-0.311857498,0.685994341,-1.270695763,-0.663645468,0.30133471,-0.287162875,-0.948990039,0.457355416,1.120090349,-0.114133326,1.065686829,0.031177141,1.632115023,0.201407913,-0.331644019,1.0714859,1.060453789,0.216949365,1.522087173,1.155837856,1.078401988,0.521920718,0.253723039,-0.391845537,-0.175102768,0.717855728,0.441258456,0.948148622,-0.342684747,-0.860328819,1.217153006,0
2010-11,NBA,UTA,27,-0.154395279,0.154395279,0.109956737,1.232420811,0.11884916,-0.314319662,0.464607029,-0.79222281,-0.78865868,-0.532066728,0.780053851,0.459261945,0.327853651,0.457850207,0.365319496,0.289313583,0.085749293,-1.338285963,-1.153722123,1.41281519,0.496008603,1.714841649,0.053806517,1.731048723,-0.038603918,-0.568245274,-0.943108502,0.034725852,1.044510808,0.766657609,1.0714859,-1.040995917,-1.301696189,-0.070054221,1.993712884,1.784999234,1.3557586,0.516195153,-0.720666964,-0.295863297,-0.518330877,0.12227644,0.175900876,0.355992899,1.22723375,0.3641056,0
2010-11,NBA,WAS,27,-1.389557514,1.389557514,-0.900935829,-0.639610789,-0.036171487,1.082656613,-1.166460114,-1.13271972,-1.050574847,-1.257612242,0.959605889,1.635108852,-1.361699012,-0.231798638,0.01660543,-0.687589424,1.286239389,-1.000334962,-0.05104965,-1.551132756,1.018122922,2.04782061,1.062678766,1.643768955,-0.56730977,0.793364812,0.381919972,0.868146289,0.482442211,0.185203806,0.892573601,0.651838568,0.253107592,0.757859303,1.155837856,1.280286916,-0.219268511,1.566083608,1.087850886,1.515544645,1.043167992,0.441258456,0.175900876,1.553726006,-0.385882781,1.071510766,0
2009-10,NBA,ATL,26,0.913752674,-0.913752674,-0.0629346,0.1361701,0.779203245,0.49300503,0.433140946,-0.027648302,-0.123920141,0.377690707,0.651554817,0.40848292,0.253833429,-0.553534118,-0.582982607,-0.005690606,0.847531627,-0.651018014,-0.015621223,0.330139473,-0.020260191,0.210967771,-2.238861036,-0.829248645,0.312241532,-0.272571424,-0.34081146,-0.085869209,-0.896589614,-0.763457303,-0.721376274,0.017370472,0.086689575,-0.05038686,-1.071651763,-0.945018439,-1.380327646,0.27908835,-0.395068715,-0.146389288,-0.138232703,-1.626464275,-0.668532732,-0.395056153,-1.375930932,-0.770458537,2
2009-10,NBA,BOS,26,0.685314506,-0.685314506,1.648099796,0.1361701,-0.421381819,-1.999257961,1.42759725,-0.235010565,-0.180677457,-0.248892983,-0.16047196,-1.061059293,1.73137119,0.22580995,0.44856839,-0.560526061,-2.243466071,-0.651018014,-2.091012624,1.338349835,1.560034689,0.05660111,0.672662284,1.058006886,-0.312241532,-1.394924347,-1.430906933,-0.695992372,-1.234925317,-0.89661846,-0.948382802,-1.082759408,-0.907690828,-0.631773489,0.577043257,0.799630987,-1.277828071,-0.399775195,-0.750630558,-0.734964782,-1.117381018,-0.346623534,-0.226121365,1.298041647,0.749970942,-1.083108378,4
2009-10,NBA,NJN,26,-2.20823563,2.20823563,-1.065954764,-0.293840764,-2.398816043,-0.73269808,-2.152445444,-1.27182188,-1.032037196,-1.815352209,-0.914496825,0.483205406,-2.189786713,0.345709037,0.026570255,0.890582052,-0.049854802,-1.477310106,-1.354583417,-1.449055283,-0.26338248,-0.097765552,0.170675505,-0.743464303,-2.010835466,0.529109235,-0.491169456,1.337751506,-1.234925317,-1.695585403,0.86766942,1.001697206,0.469143576,0.99610907,-0.129540323,0.024231242,-1.072828921,0.392232274,1.145699267,1.0307617,1.532079128,0.933217206,0.363760458,-0.206934176,-0.667296974,0.234487381,0
2009-10,NBA,CHA,26,0.228438169,-0.228438169,0.468076074,-1.368867924,-1.975080138,-1.958401191,-0.561315358,-0.580614337,-0.54960001,-0.353323598,-1.204506388,-0.712354361,-0.598592202,0.825305387,0.964343888,-0.347127809,-0.448693214,-0.2754307,-0.618154211,-0.618764396,0.587545532,0.828434417,1.475841131,-1.172386015,-1.286435112,-1.074252083,-0.754295949,-0.89936676,0.964256755,1.700024104,-1.251058172,-1.488070416,-1.749089631,-0.341080174,-1.837117307,-1.768880668,-1.585326796,-0.399775195,-1.046932093,-0.961339972,-0.541411421,0.453276928,1.838465014,1.01585868,1.015708676,-1.485086745,1
2009-10,NBA,CHI,26,0,0,-0.239938159,-1.153862492,-0.068268565,0.615575341,-0.693909532,-1.479184143,-1.457717065,-1.188768519,1.173572031,1.653857677,-1.053219205,-0.373685487,-0.301650517,-0.219088858,0.448693214,1.752740798,1.858925848,-0.262925445,-0.871188204,1.445901062,0.070278149,-0.657679961,-0.736890015,-0.326016801,0.862052511,-1.306115536,1.133424606,1.566862946,-0.494369746,-0.735349972,-0.028046625,-1.155021454,-0.482832113,-0.315006146,-1.482827221,0.27908835,0.49383589,0.442186206,-0.195829663,-0.346623534,0.658701369,-0.865361098,-0.755876219,-0.301483775,1
2009-10,NBA,CLE,26,1.522921124,-1.522921124,0.822083191,1.211197259,0.072976737,-1.549833487,1.560191424,0.594438487,0.330138387,1.474212165,-0.450481524,-1.235411759,1.560886063,0.285759494,0.964343888,-1.670196971,-1.346079643,1.527388409,0.519963654,0.685978425,-0.384943625,0.519701094,-0.331311274,-1.258170357,0.412158822,-1.020806706,-0.30322196,-1.306115536,-0.050750356,0.168670797,-0.570038589,-1.082759408,-0.410500627,-1.213160117,-0.600596043,-0.605781051,-0.150332744,-1.418070512,-1.1061924,-1.459365391,-0.541411421,-0.986543905,-1.258414554,-1.429727031,-0.047242261,-1.083108378,2
2009-10,NBA,DAL,26,1.066044787,-1.066044787,2.415115215,-0.93885706,0.426089991,0.288721178,0.167952598,0.248834716,0.046351807,1.004274397,0.129537603,0.159407969,-0.087136823,-0.013988225,-0.817426016,2.427049466,-0.747822024,0.550861392,-0.015621223,1.279043343,0.465984387,0.982801078,-1.335284833,-1.515523384,0.3871795,0.101546217,0.48615752,-0.289243596,-0.050750356,0.235251375,-0.570038589,0.133173617,0.354407376,-0.224802849,-0.895005868,-0.993480923,-0.047833169,0.27908835,0.49383589,0.532736282,-0.599008381,-0.506603627,-1.110944099,0.357431758,-0.667296974,-0.256819512,1
2009-10,NBA,DEN,26,0.913752674,-0.913752674,0.645079632,1.426202691,0.284844689,-0.119846525,0.433140946,0.110593207,0.103109123,0.325475399,0.129537603,-0.164389468,0.424318555,2.98348896,2.839891155,0.549144849,-0.149564405,-0.200313237,-0.216465552,-0.144312462,1.3169124,0.365334432,-0.331311274,1.401144255,1.511249015,-0.005344538,0.298210025,-0.357035059,-0.050750356,0.102090218,-0.418700904,0.017370472,0.239671175,-0.282941512,1.224744872,1.138868375,0.977162582,0.731664046,-0.09876718,0.261086054,-0.138232703,-0.346623534,0.658701369,0.827736702,2.521555837,0.435476564,1
2009-10,NBA,DET,26,-1.066044787,1.066044787,0.055067772,-0.078835332,-1.268853629,-0.487557458,-1.091692053,-1.27182188,-1.032037196,-2.024213439,0.013533778,0.607742881,-1.053219205,-0.553534118,-0.067207109,-1.328759768,1.844627658,-2.604072049,-1.019842869,-1.093216331,0.101300953,-1.641432165,-0.833298054,1.143791228,-1.611166305,-0.807025197,-2.408233909,1.269960044,0.795088903,0.235251375,1.548689003,-1.198562553,-2.590488433,1.344941047,0.753689152,0.654243535,0.874663007,-1.191782664,-0.750630558,-1.051890048,1.07130345,-0.826563812,0.068819546,0.075248791,-0.047242261,-0.301483775,0
2009-10,NBA,GSW,26,-1.142190843,1.142190843,-0.888951206,-2.228889652,2.050410961,1.963848763,0.499438033,0.870921505,0.69906094,1.16092032,0.94156438,0.582835386,0.36749018,0.765355843,0.401679708,0.975941353,-1.744918055,-1.176840254,-2.224908843,0.685978425,2.532523846,-1.178332181,0.471867573,1.830065967,2.085773433,2.079025176,1.538663494,1.608917357,0.795088903,0.235251375,1.548689003,1.986023941,1.425278579,1.344941047,2.166856311,2.205043024,0.874663007,2.768254681,2.330905407,2.887038259,1.647273047,1.093197299,0.216290002,3.179261424,0.484233208,2.668689715,0
2009-10,NBA,HOU,26,0.076146056,-0.076146056,-0.357940531,-1.368867924,0.002354086,1.105856585,-0.95909788,1.009163014,1.209876784,-0.092247061,-0.798493,-0.388556924,-0.655420577,0.22580995,0.073458936,0.549144849,0.847531627,-0.500783088,0.185223106,0.330139473,-0.141821336,-1.487065504,0.271072861,0.028594778,0.48709679,0.956672253,0.48615752,0.931002731,-0.727421762,-1.162940774,0.716331735,1.291205069,1.195806178,0.647277093,-0.423950148,-0.557318567,0.567164282,-0.286631271,0.790137425,0.487461244,-0.195829663,0.133316743,2.428346837,0.451492747,1.370025655,0.502472959,0
2009-10,NBA,IND,26,-0.685314506,0.685314506,-0.003933414,0.351175532,-0.633249772,0.615575341,-1.224286227,1.078283768,1.408527389,-0.248892983,-1.436514039,-0.861799332,-0.769077328,0.285759494,0.026570255,0.6771838,-1.346079643,0.851331243,-0.149517443,-0.08500597,-0.141821336,0.828434417,0.77305964,1.401144255,0.087427629,0.154991594,0.786873513,-0.560409447,-0.389086059,-0.696876724,0.640662892,0.248976762,1.195806178,-0.922466803,1.754682556,1.962730604,-0.25283232,0.957951895,2.390165714,2.207912689,-0.311023582,1.253177391,0.216290002,0.733675713,-0.047242261,0.748126405,0
2009-10,NBA,LAC,26,-0.913752674,0.913752674,0.409074888,0.781186396,-0.774495073,-0.487557458,-0.428721184,-0.373252073,-0.095541483,-1.084337904,-0.334477698,-0.214204458,-0.143965199,-1.212979099,-0.817426016,-1.243400467,0.348983611,-0.200313237,0.051326886,0.508058949,-0.871188204,1.291534401,1.475841131,-1.343954699,-1.186517821,0.63599999,0.410978522,0.592045418,0.118417496,-0.230812675,0.640662892,0.712189343,0.583879776,0.414722442,-0.541714078,-0.605781051,0.362165131,-0.286631271,-0.217287794,-0.282214402,1.301691289,1.893097762,-0.668532732,-1.241605053,-1.287351687,0.36848017,0
2009-10,NBA,LAL,26,1.218336899,-1.218336899,1.058087935,0.566180964,0.426089991,0.860715963,-0.29612701,0.041472453,0.245002413,-0.614400136,0.361545254,0.30885294,-0.030308448,-0.073937769,-0.160984472,0.250387296,0.94724123,1.302036021,1.725029629,-0.08500597,0.344423243,0.05660111,-0.833298054,-1.258170357,0.312241532,-0.272571424,0.636515516,-1.034949685,-0.219918207,0.767896004,-2.007746598,-0.214235819,0.201425775,-0.631773489,-1.424943553,-1.381180796,-0.86782977,0.165944426,0.138274048,0.215811016,0.380139934,-0.346623534,-0.668532732,-0.112873187,0.307074718,-0.770458537,5
2009-10,NBA,MEM,26,-0.076146056,0.076146056,-1.478963066,1.641208123,1.1323165,0.860715963,0.499438033,-1.548304897,-1.627989013,-0.823261366,2.217606459,1.952747619,-0.030308448,0.645456756,1.105009933,-1.115361516,2.044046865,-0.2754307,1.189444751,-1.449055283,0.830667821,0.05660111,0.973854352,-0.571895618,0.512076112,1.22389914,0.674105016,1.134377118,0.964256755,1.034218318,-0.040356691,1.001697206,0.086689575,1.461218372,-0.895005868,-0.896555955,-0.355331895,0.165944426,-1.283973321,-0.916064934,0.956109531,0.773237114,1.838465014,-0.018812198,1.370025655,0.792790668,0
2009-10,NBA,MIA,26,0.456876337,-0.456876337,0.291072516,-0.293840764,-0.915740375,-0.896125162,-0.229829923,-0.304131319,-0.209056115,-0.353323598,-0.508483436,-0.363649429,-0.200793574,-0.553534118,-0.489205244,-0.304448159,-0.249274008,0.25039154,0.051326886,-1.389748791,0.222862098,1.137167739,-1.034092765,0.028594778,-0.986683241,-1.822487365,-1.355727935,-1.509489923,-0.050750356,0.368412532,-0.948382802,-1.951282997,-1.55786263,-1.329437442,0.341515397,0.460393599,-0.45783147,-0.626063043,-0.276548101,-0.463314554,-1.405365817,-1.466484183,-0.816003187,0.16930978,-0.755876219,-1.395758219,1
2009-10,NBA,MIL,26,0.380730281,-0.380730281,-0.121935787,-0.93885706,-0.350759168,1.473567519,-1.688365836,1.009163014,1.12474081,0.168829477,-1.146504476,-0.089666982,-1.621502959,-1.932373623,-1.942754376,-0.176409207,0.847531627,0.325509003,0.854704203,-0.025699478,-0.141821336,-0.252132213,-1.034092765,1.143791228,-0.68693137,-1.448369724,-1.54367543,-0.695992372,-1.911596724,-1.695585403,-0.872713959,-0.90905469,-0.601727627,-0.806189477,1.165862907,1.187330859,0.669663857,-1.531214436,1.442000802,0.487461244,-1.117381018,-0.346623534,0.363760458,1.01585868,-0.490138485,-0.993779852,1
2009-10,NBA,MIN,26,-1.979797461,1.979797461,-1.478963066,1.211197259,0.143599388,1.105856585,-0.826503706,-1.064459617,-1.060415854,-0.614400136,0.999566293,1.604042687,-1.223704332,-0.673433206,-0.489205244,-0.560526061,0.747822024,0.325509003,0.787756093,-0.855990364,0.101300953,-1.795798827,2.078225266,-0.142973907,-0.562034757,1.651462158,1.200358003,1.269960044,1.810096013,1.633443525,0.86766942,1.117500351,0.277916575,1.461218372,0.047105572,-0.169618694,1.592160033,0.27908835,0.849397732,0.759111472,2.511227443,2.533018132,0.806171825,0.075248791,-0.22440075,1.641411666,0
2009-10,NBA,NOH,26,-0.304584225,0.304584225,0.52707726,-0.293840764,0.779203245,0.697288882,0.167952598,0.387076224,0.301759729,0.53433663,0.303543341,0.184315464,0.140176678,-1.692575449,-1.989643057,0.805222751,-0.548402817,-0.651018014,-0.952894759,0.626671933,0.465984387,-1.795798827,-0.732900698,-1.086601672,-0.062448306,1.010117631,0.147852028,1.473334432,0.287585348,0.235251375,0.035312152,1.059598779,0.010198775,1.635634361,-1.012769798,-0.993480923,-0.765330195,-0.399775195,0.434575583,0.170535978,1.301691289,-0.346623534,-0.521062276,0.16930978,-1.198772443,0.502472959,0
2009-10,NBA,NYK,26,-0.913752674,0.913752674,-0.711947647,-0.293840764,0.284844689,0.901572734,-0.428721184,1.838612066,2.288265786,-0.353323598,-1.262508301,-1.459579215,0.651632057,-1.093080012,-1.426978877,0.975941353,-0.747822024,-0.425665625,-0.885946649,0.21152649,-0.141821336,-1.795798827,-0.230913918,-0.743464303,0.412158822,1.704907535,0.937231509,1.676708819,0.4567532,0.701315425,-0.191694376,1.638614505,0.545634376,1.926327675,-0.718359973,-0.702706019,-0.45783147,0.844807971,1.442000802,1.438237043,-0.138232703,-0.186643442,-0.521062276,0.16930978,-1.464510177,1.217101167,0
2009-10,NBA,OKC,26,0.685314506,-0.685314506,-2.009973741,0.1361701,-0.209513867,-0.364987147,0.035358424,-0.926218108,-0.890143906,-0.666615443,0.593552904,0.582835386,-0.143965199,1.84444763,1.151898615,1.957573312,0.747822024,0.77621378,1.189444751,-0.73737738,0.952228966,1.600267723,0.77305964,0.371732147,0.262282887,-0.53979831,0.07267303,-0.89936676,-0.896589614,-0.630296146,-1.099720487,-0.272137391,0.430898176,-0.922466803,0.105987537,0.024231242,0.567164282,0.505376198,-0.928411479,-0.463314554,-0.886993179,0.453276928,-0.226121365,0.827736702,0.484233208,-0.547137222,1
